customer_key,total_spent,customer_segment
C001676,11564.0,VIP
C000197,13230.25,VIP
C005095,9298.0,Regular
C003922,9643.5,Regular
C001152,9912.5,Regular
C005352,10599.5,VIP
C002870,15040.75,VIP
C000258,12492.0,VIP
C009141,12804.5,VIP
C007716,12774.75,VIP
C005221,12497.5,VIP
C006620,10652.5,VIP
C006691,15308.0,VIP
C006189,11644.25,VIP
C003605,12682.0,VIP
C008952,12234.5,VIP
C005568,11121.5,VIP
C009098,9602.75,Regular
C007755,12170.5,VIP
C006827,11796.75,VIP
C004699,13597.75,VIP
C003352,14496.75,VIP
C001322,10705.0,VIP
C001081,10634.5,VIP
C007849,12430.75,VIP
C005252,8654.5,Regular
C005063,11207.75,VIP
C006996,11763.0,VIP
C006906,15922.0,VIP
C008447,11677.0,VIP
C000678,12443.0,VIP
C004533,10123.5,VIP
C004867,10308.75,VIP
C001565,10888.5,VIP
C005085,11944.5,VIP
C004259,11445.5,VIP
C005842,10311.25,VIP
C003526,12295.75,VIP
C001453,10237.5,VIP
C005211,13091.5,VIP
C005324,10619.25,VIP
C006070,13248.25,VIP
C006353,11199.75,VIP
C008094,11325.0,VIP
C007356,11903.5,VIP
C001058,10102.0,VIP
C003872,12499.0,VIP
C009088,10745.75,VIP
C006369,11262.5,VIP
C002255,12516.5,VIP
C000653,10009.25,VIP
C002101,11680.5,VIP
C007865,9615.5,Regular
C001797,12095.25,VIP
C009028,12340.0,VIP
C001012,10641.75,VIP
C001240,10197.0,VIP
C007013,10628.5,VIP
C007638,12290.5,VIP
C000919,11967.0,VIP
C007442,13044.25,VIP
C008472,11831.5,VIP
C001099,11849.25,VIP
C001090,10710.25,VIP
C003232,13165.5,VIP
C005579,12391.75,VIP
C001170,10074.25,VIP
C003347,10994.0,VIP
C001209,10897.25,VIP
C000944,13392.75,VIP
C002387,13768.5,VIP
C000059,13812.5,VIP
C003596,12913.25,VIP
C004403,11396.25,VIP
C002215,14351.25,VIP
C008715,10072.25,VIP
C000423,12931.5,VIP
C003671,13759.25,VIP
C007475,10177.75,VIP
C006456,13301.5,VIP
C000161,11656.5,VIP
C004110,8608.0,Regular
C008802,10073.25,VIP
C000210,12668.75,VIP
C003080,11946.5,VIP
C002479,11680.5,VIP
C004022,12161.0,VIP
C008455,12299.0,VIP
C003824,11780.0,VIP
C002408,10750.0,VIP
C001542,12693.5,VIP
C000814,10580.5,VIP
C006151,9950.0,Regular
C002843,10933.0,VIP
C005277,11494.5,VIP
C002999,11492.0,VIP
C000170,12727.75,VIP
C001669,12007.0,VIP
C003407,11857.25,VIP
C001753,11833.25,VIP
C000762,13696.75,VIP
C003506,12794.5,VIP
C007934,11247.5,VIP
C008157,10591.5,VIP
C001187,11283.75,VIP
C001711,9804.0,Regular
C001603,12755.75,VIP
C000898,11005.25,VIP
C007830,11819.75,VIP
C002969,8707.0,Regular
C008143,11489.0,VIP
C004946,12238.0,VIP
C004615,10437.5,VIP
C001410,9842.0,Regular
C006756,11779.0,VIP
C001262,12650.25,VIP
C004815,11969.75,VIP
C002221,9203.25,Regular
C007600,11920.0,VIP
C007300,10261.75,VIP
C000550,11034.75,VIP
C004789,10801.75,VIP
C007160,11245.5,VIP
C006139,11065.0,VIP
C004855,11481.75,VIP
C008130,9417.25,Regular
C001155,12548.75,VIP
C005096,12582.0,VIP
C005782,11964.0,VIP
C008688,9695.75,Regular
C006412,15436.0,VIP
C006170,9233.5,Regular
C005014,8144.75,Regular
C001291,12676.25,VIP
C000640,10264.75,VIP
C001677,15907.25,VIP
C003449,9964.0,Regular
C003817,12360.25,VIP
C002469,11639.5,VIP
C009146,12755.75,VIP
C002328,12624.25,VIP
C005158,12713.0,VIP
C000029,11581.25,VIP
C006120,11023.0,VIP
C004330,12001.75,VIP
C004161,12377.5,VIP
C003315,12068.5,VIP
C003320,8934.25,Regular
C007848,12291.0,VIP
C002918,9781.25,Regular
C004906,12881.25,VIP
C008324,13480.75,VIP
C003384,11067.25,VIP
C004094,10625.25,VIP
C001624,12425.75,VIP
C008446,10183.5,VIP
C002399,10341.75,VIP
C004744,11236.75,VIP
C005422,11656.5,VIP
C008196,11504.25,VIP
C008382,10117.25,VIP
C005968,12578.25,VIP
C003699,11103.25,VIP
C008799,9478.5,Regular
C008260,11194.5,VIP
C007652,11398.5,VIP
C007377,10933.25,VIP
C008160,9461.0,Regular
C007162,11711.5,VIP
C002924,12162.5,VIP
C000560,11679.5,VIP
C006591,12856.5,VIP
C005745,10544.25,VIP
C002375,11032.25,VIP
C003284,11717.0,VIP
C004761,12890.25,VIP
C007467,12024.75,VIP
C007200,10221.75,VIP
C008887,9447.25,Regular
C006448,11805.0,VIP
C003194,8934.25,Regular
C003623,13310.75,VIP
C003720,11337.5,VIP
C005207,10673.0,VIP
C005614,10721.0,VIP
C008350,10764.5,VIP
C006764,12241.0,VIP
C000669,8400.0,Regular
C009108,10457.75,VIP
C004354,12906.25,VIP
C008843,12181.5,VIP
C004141,9419.25,Regular
C005121,11278.5,VIP
C001311,11159.5,VIP
C002154,10895.5,VIP
C002095,13097.75,VIP
C003051,14288.5,VIP
C006672,10091.25,VIP
C002143,12374.25,VIP
C003336,11335.25,VIP
C006741,12370.5,VIP
C003867,12160.0,VIP
C004008,11609.25,VIP
C007952,8100.75,Regular
C001461,13939.0,VIP
C000491,9741.0,Regular
C003018,10827.75,VIP
C007876,12509.25,VIP
C007948,11931.5,VIP
C005507,12605.25,VIP
C002750,11996.5,VIP
C006579,11830.25,VIP
C004833,13063.0,VIP
C007707,11235.5,VIP
C004687,9250.75,Regular
C000628,10274.75,VIP
C002524,13333.25,VIP
C008007,12416.5,VIP
C008149,11382.0,VIP
C005852,13293.25,VIP
C000568,11980.0,VIP
C000434,11692.75,VIP
C006245,12505.5,VIP
C006617,8014.75,Regular
C002863,13051.0,VIP
C008283,10830.75,VIP
C002810,12192.75,VIP
C004960,11548.0,VIP
C007492,11115.0,VIP
C000334,10408.5,VIP
C008463,9881.25,Regular
C006981,12147.75,VIP
C007661,11365.75,VIP
C005589,10168.25,VIP
C003432,14034.25,VIP
C003741,11789.0,VIP
C006599,11457.5,VIP
C008560,11507.0,VIP
C005006,9651.5,Regular
C005606,10293.25,VIP
C003833,8969.25,Regular
C000509,10507.75,VIP
C003307,14046.0,VIP
C001425,9828.0,Regular
C005792,11551.75,VIP
C007026,11954.5,VIP
C004557,11014.5,VIP
C001471,13325.75,VIP
C007558,10340.0,VIP
C001163,11818.25,VIP
C003120,9998.75,Regular
C001433,8524.25,Regular
C004595,14079.75,VIP
C005557,11902.25,VIP
C004371,10989.25,VIP
C002700,11663.25,VIP
C003242,12031.5,VIP
C006433,8611.75,Regular
C001701,12335.5,VIP
C001726,10026.25,VIP
C009096,9653.25,Regular
C004342,10019.25,VIP
C005140,12111.0,VIP
C002805,12114.75,VIP
C007439,9712.75,Regular
C002193,11118.0,VIP
C009112,9821.0,Regular
C003365,11177.5,VIP
C006045,13812.75,VIP
C001198,11779.5,VIP
C004137,10896.25,VIP
C003464,10094.25,VIP
C001743,12360.75,VIP
C000280,10277.0,VIP
C001362,10900.75,VIP
C000975,13235.5,VIP
C008128,11402.25,VIP
C005029,9363.75,Regular
C007339,12313.25,VIP
C003890,10592.0,VIP
C000133,11065.5,VIP
C008950,11078.25,VIP
C007926,10115.75,VIP
C002872,12513.0,VIP
C008407,9045.75,Regular
C001320,12771.0,VIP
C004368,10685.0,VIP
C002905,10401.25,VIP
C006693,10894.0,VIP
C008629,12382.25,VIP
C006062,12055.75,VIP
C003889,11468.25,VIP
C007282,13619.0,VIP
C000728,10867.5,VIP
C004823,10155.75,VIP
C001979,7629.5,Regular
C006089,10129.75,VIP
C000195,11539.5,VIP
C006772,11702.5,VIP
C007911,9354.5,Regular
C002588,11393.0,VIP
C003607,13859.0,VIP
C002592,10546.25,VIP
C000396,14096.75,VIP
C002289,11980.75,VIP
C006980,12002.75,VIP
C005755,12264.5,VIP
C007820,10079.25,VIP
C002124,9204.5,Regular
C004889,11289.5,VIP
C004238,13259.75,VIP
C008988,11105.5,VIP
C008437,13852.75,VIP
C003650,13523.25,VIP
C004389,11101.25,VIP
C002866,12904.0,VIP
C008829,10480.75,VIP
C003619,11092.25,VIP
C000201,11495.0,VIP
C001610,11133.75,VIP
C004801,10924.0,VIP
C005208,12125.5,VIP
C007614,11233.75,VIP
C007693,10939.5,VIP
C003317,10558.0,VIP
C004900,10935.75,VIP
C002140,12233.25,VIP
C002164,11226.25,VIP
C008510,9943.75,Regular
C005131,9228.0,Regular
C003306,12695.0,VIP
C006527,9989.75,Regular
C003612,10743.75,VIP
C004220,14152.25,VIP
C002757,11443.75,VIP
C005919,11498.25,VIP
C005772,11234.75,VIP
C000738,10256.25,VIP
C007921,12444.0,VIP
C006815,11243.0,VIP
C001742,10713.75,VIP
C001363,12314.25,VIP
C007226,11231.75,VIP
C006608,12212.5,VIP
C006106,11357.75,VIP
C004058,11864.0,VIP
C003253,10969.5,VIP
C002411,10417.5,VIP
C006302,10636.25,VIP
C004295,12073.0,VIP
C005767,12221.5,VIP
C003532,12254.5,VIP
C000252,12116.0,VIP
C008601,13029.5,VIP
C004527,11270.0,VIP
C004300,11887.75,VIP
C003530,11084.75,VIP
C000169,12774.25,VIP
C007061,11150.0,VIP
C008667,12764.0,VIP
C002890,11068.0,VIP
C004142,10648.75,VIP
C000801,12177.75,VIP
C007000,10597.75,VIP
C007941,12947.0,VIP
C001911,11472.0,VIP
C003852,15366.5,VIP
C000496,11160.0,VIP
C003019,10951.0,VIP
C000441,9839.0,Regular
C008165,13017.0,VIP
C001460,10483.75,VIP
C005876,11251.25,VIP
C004393,11060.0,VIP
C000506,10465.25,VIP
C008040,11754.25,VIP
C004116,10786.5,VIP
C005987,11210.75,VIP
C003414,11289.25,VIP
C004016,9727.5,Regular
C003746,13905.75,VIP
C006842,11081.25,VIP
C004830,10052.5,VIP
C008206,12926.25,VIP
C008462,8957.25,Regular
C000331,9556.0,Regular
C001539,10662.0,VIP
C000540,10560.25,VIP
C007529,13061.0,VIP
C007599,13347.75,VIP
C008302,9073.75,Regular
C002808,9358.75,Regular
C006912,13171.75,VIP
C002246,12103.25,VIP
C004584,11501.75,VIP
C003461,9394.5,Regular
C003422,11370.25,VIP
C007647,9947.5,Regular
C001229,11279.75,VIP
C003295,10258.75,VIP
C000062,11922.75,VIP
C004592,11535.0,VIP
C008633,7496.25,Regular
C000072,11368.75,VIP
C000998,11521.25,VIP
C008575,11174.75,VIP
C005941,12032.5,VIP
C008017,12164.5,VIP
C006438,11999.75,VIP
C001702,12061.25,VIP
C003471,10250.5,VIP
C004840,11412.0,VIP
C001138,10159.25,VIP
C003842,12973.75,VIP
C000266,10504.5,VIP
C006273,11921.75,VIP
C007285,10315.25,VIP
C004279,12757.75,VIP
C004374,12658.0,VIP
C001647,9459.5,Regular
C009109,13303.75,VIP
C006707,12897.0,VIP
C003579,8868.0,Regular
C004073,12013.0,VIP
C005613,10781.5,VIP
C005976,11958.5,VIP
C003620,10898.25,VIP
C001997,11461.25,VIP
C003088,11202.75,VIP
C006991,10854.5,VIP
C008417,9090.5,Regular
C007541,9895.75,Regular
C007682,12017.5,VIP
C001042,13236.5,VIP
C005813,9379.75,Regular
C006696,10834.5,VIP
C005756,10936.5,VIP
C006219,12834.5,VIP
C002069,10560.25,VIP
C001480,13775.0,VIP
C002558,10769.5,VIP
C009065,11745.5,VIP
C008918,12064.0,VIP
C002393,11037.5,VIP
C005295,13280.25,VIP
C006931,10526.0,VIP
C009055,11277.0,VIP
C001375,12093.0,VIP
C007370,11714.75,VIP
C001298,14606.75,VIP
C007255,11743.5,VIP
C005288,10020.5,VIP
C002931,11713.75,VIP
C001444,11984.0,VIP
C002074,11157.75,VIP
C006903,9947.5,Regular
C000192,12531.25,VIP
C007892,11592.25,VIP
C002448,9424.0,Regular
C003485,12846.0,VIP
C000788,14160.0,VIP
C007365,9828.0,Regular
C005832,9367.25,Regular
C000896,10843.5,VIP
C003886,13263.5,VIP
C003186,12483.0,VIP
C006476,11476.5,VIP
C005505,11968.25,VIP
C006056,12625.5,VIP
C007674,12749.0,VIP
C005170,9869.0,Regular
C003734,11905.5,VIP
C003719,9991.5,Regular
C001285,11728.25,VIP
C002043,13487.75,VIP
C008226,11114.75,VIP
C003710,12101.75,VIP
C002455,10320.75,VIP
C005658,11365.0,VIP
C003053,10993.25,VIP
C001657,10392.75,VIP
C005278,12473.75,VIP
C008698,11615.0,VIP
C007620,10992.5,VIP
C008344,10961.5,VIP
C001594,12297.0,VIP
C006311,12083.75,VIP
C007333,11863.75,VIP
C002214,13329.5,VIP
C006160,12695.75,VIP
C006720,11569.5,VIP
C005600,12708.5,VIP
C007427,9833.75,Regular
C002623,10747.5,VIP
C001524,11541.5,VIP
C004416,12675.25,VIP
C008871,11346.5,VIP
C008841,9082.25,Regular
C001055,14230.75,VIP
C003801,12211.75,VIP
C003342,9189.75,Regular
C005802,9914.25,Regular
C006534,12429.75,VIP
C003771,9085.75,Regular
C003430,10156.75,VIP
C002989,12509.75,VIP
C008236,12825.25,VIP
C006091,9963.0,Regular
C006746,11183.0,VIP
C004499,10744.25,VIP
C008581,10154.5,VIP
C004406,12691.0,VIP
C003646,11736.25,VIP
C007451,11970.0,VIP
C007860,10843.5,VIP
C006297,13285.5,VIP
C000791,10280.25,VIP
C002897,10903.25,VIP
C002679,11505.0,VIP
C003126,11332.0,VIP
C008835,11316.25,VIP
C005249,11032.25,VIP
C001169,9190.0,Regular
C001867,9808.5,Regular
C000765,13169.75,VIP
C007057,9743.25,Regular
C002505,11142.25,VIP
C006154,11045.5,VIP
C005463,14002.25,VIP
C003240,11437.75,VIP
C007639,12323.0,VIP
C000535,13959.25,VIP
C000464,9600.75,Regular
C003848,10351.5,VIP
C003329,12654.5,VIP
C003727,12023.25,VIP
C004864,8506.25,Regular
C000087,9936.25,Regular
C000011,12475.5,VIP
C008881,13247.0,VIP
C004322,11550.75,VIP
C005839,10382.75,VIP
C008893,11228.5,VIP
C001839,11695.75,VIP
C005640,9275.5,Regular
C000976,9051.5,Regular
C004173,10935.25,VIP
C005622,8590.5,Regular
C000817,14385.75,VIP
C004479,14163.5,VIP
C000965,11469.75,VIP
C000211,12042.25,VIP
C001958,9748.0,Regular
C006023,11373.5,VIP
C000254,11807.25,VIP
C003976,11889.5,VIP
C007740,11606.0,VIP
C001388,9505.75,Regular
C009145,10877.75,VIP
C006885,14374.0,VIP
C006255,9268.0,Regular
C003356,10277.5,VIP
C008177,10647.5,VIP
C002616,10549.25,VIP
C006005,14345.25,VIP
C005021,11653.0,VIP
C001644,9574.25,Regular
C008443,11859.75,VIP
C001404,11393.25,VIP
C002205,10157.5,VIP
C001070,10098.75,VIP
C007248,13249.0,VIP
C007343,13935.75,VIP
C006132,12415.0,VIP
C008080,14244.75,VIP
C002538,12800.5,VIP
C002482,9446.75,Regular
C004328,10993.25,VIP
C007813,9346.75,Regular
C006123,11132.25,VIP
C004924,10417.5,VIP
C006660,10680.75,VIP
C000154,9156.0,Regular
C008274,9250.25,Regular
C006289,12331.75,VIP
C007759,13755.25,VIP
C005225,10888.75,VIP
C006857,11951.25,VIP
C007010,10981.0,VIP
C004999,11670.25,VIP
C004338,10372.0,VIP
C001809,9958.25,Regular
C004236,11887.25,VIP
C001780,14277.75,VIP
C001156,10603.25,VIP
C008756,10988.0,VIP
C004244,12205.25,VIP
C003162,13615.5,VIP
C008766,9557.5,Regular
C003452,10763.0,VIP
C005058,10914.75,VIP
C007231,10844.75,VIP
C000854,12064.5,VIP
C001399,11902.75,VIP
C008113,13752.5,VIP
C003442,10899.25,VIP
C004097,11888.75,VIP
C000861,11584.25,VIP
C004166,9782.25,Regular
C001724,10144.25,VIP
C005356,10729.0,VIP
C007807,12992.75,VIP
C001827,11443.0,VIP
C006769,9330.75,Regular
C003538,10111.25,VIP
C007205,16154.5,VIP
C005619,12938.25,VIP
C008584,10729.0,VIP
C006679,11307.5,VIP
C001294,12575.5,VIP
C006531,11126.75,VIP
C000668,11175.0,VIP
C009103,12584.75,VIP
C003073,12122.5,VIP
C005858,10132.0,VIP
C007873,8977.75,Regular
C005540,11111.75,VIP
C002606,12408.5,VIP
C003147,11849.25,VIP
C003118,11635.75,VIP
C004766,13841.5,VIP
C005742,12454.0,VIP
C003054,11563.0,VIP
C007779,11396.25,VIP
C003281,11749.5,VIP
C003333,9992.25,Regular
C002092,11314.25,VIP
C000563,12406.25,VIP
C006760,12126.25,VIP
C001927,12441.5,VIP
C004411,12220.0,VIP
C004965,12564.0,VIP
C002802,13161.75,VIP
C004814,14169.75,VIP
C000098,10243.25,VIP
C007399,12734.5,VIP
C001887,13050.5,VIP
C006594,10584.0,VIP
C001777,12848.0,VIP
C004959,12545.75,VIP
C007593,10899.0,VIP
C003324,11354.5,VIP
C002157,12928.75,VIP
C001310,9602.0,Regular
C008865,10744.25,VIP
C007094,12143.25,VIP
C001904,10383.25,VIP
C007945,12800.0,VIP
C008339,15403.25,VIP
C001474,12727.0,VIP
C007023,11883.25,VIP
C005502,10682.5,VIP
C008832,11103.25,VIP
C007673,14260.25,VIP
C005965,11595.0,VIP
C003832,13672.25,VIP
C008146,12608.5,VIP
C004102,11716.75,VIP
C004302,13736.0,VIP
C006240,10907.0,VIP
C000770,9832.0,Regular
C007706,10645.25,VIP
C008890,10180.0,VIP
C002753,9901.75,Regular
C006457,12265.5,VIP
C004345,11458.0,VIP
C006133,11162.25,VIP
C007713,11803.25,VIP
C001300,12428.25,VIP
C001721,10229.5,VIP
C001199,10804.25,VIP
C004623,10837.0,VIP
C006523,12818.75,VIP
C004134,10334.0,VIP
C006044,10853.75,VIP
C002691,10592.75,VIP
C002270,12784.75,VIP
C000859,10919.25,VIP
C000397,11119.0,VIP
C003121,12406.5,VIP
C007170,10748.25,VIP
C000451,10397.75,VIP
C005795,13092.0,VIP
C004554,12321.0,VIP
C005410,12616.5,VIP
C001466,10087.25,VIP
C000001,8344.75,Regular
C004283,10386.5,VIP
C008546,10042.25,VIP
C002202,11323.25,VIP
C001748,13790.0,VIP
C001365,10526.75,VIP
C008963,11277.75,VIP
C000198,14423.5,VIP
C006227,10769.5,VIP
C008174,11653.5,VIP
C008245,10984.5,VIP
C003293,11835.5,VIP
C008524,14297.5,VIP
C000271,12076.0,VIP
C009111,13559.0,VIP
C006779,9679.0,Regular
C006826,12467.0,VIP
C004243,10061.5,VIP
C003923,12912.75,VIP
C004473,11674.5,VIP
C005202,9654.25,Regular
C005192,13238.25,VIP
C006973,15025.75,VIP
C005066,11909.5,VIP
C006096,12225.75,VIP
C001350,14524.0,VIP
C002857,13656.75,VIP
C003368,13699.5,VIP
C005985,9084.25,Regular
C006852,11303.75,VIP
C005737,11403.0,VIP
C000883,15155.0,VIP
C007236,11939.0,VIP
C004158,12356.75,VIP
C001325,10663.0,VIP
C008402,12058.0,VIP
C006654,11232.5,VIP
C008378,10516.25,VIP
C005379,10511.0,VIP
C008436,9631.5,Regular
C008779,11235.25,VIP
C008392,11404.5,VIP
C005750,14010.5,VIP
C002127,10223.75,VIP
C005228,13026.25,VIP
C006119,12593.75,VIP
C007823,11013.25,VIP
C007858,12489.5,VIP
C000115,12578.5,VIP
C002906,9408.25,Regular
C003455,10816.0,VIP
C003608,12431.5,VIP
C001080,11926.75,VIP
C009085,10726.25,VIP
C003879,13210.25,VIP
C007503,9908.0,Regular
C004826,11744.5,VIP
C003237,11187.0,VIP
C002557,12024.25,VIP
C003096,13730.0,VIP
C005258,11133.5,VIP
C005866,12309.25,VIP
C008789,10987.25,VIP
C001017,11826.5,VIP
C002773,12420.0,VIP
C002386,11892.75,VIP
C003776,12857.75,VIP
C001952,13014.5,VIP
C007690,12248.0,VIP
C004648,14245.75,VIP
C001900,10737.75,VIP
C004534,12943.5,VIP
C000147,12060.75,VIP
C001095,10886.0,VIP
C001212,12134.75,VIP
C005320,9346.0,Regular
C000478,11311.75,VIP
C005990,13286.25,VIP
C007414,11288.75,VIP
C006356,10542.25,VIP
C005002,11841.75,VIP
C007016,12176.75,VIP
C005823,11251.5,VIP
C008719,9858.25,Regular
C008853,12304.0,VIP
C001454,11107.25,VIP
C003041,9872.25,Regular
C003649,11745.25,VIP
C005916,11546.75,VIP
C005172,9899.25,Regular
C001935,11815.0,VIP
C002401,11490.75,VIP
C008234,10142.5,VIP
C000420,9437.5,Regular
C004153,11588.5,VIP
C005841,14159.75,VIP
C002780,12039.75,VIP
C004400,10245.0,VIP
C007457,11802.75,VIP
C005875,10187.0,VIP
C007559,9415.25,Regular
C002635,8005.0,Regular
C000957,11687.25,VIP
C005441,11980.75,VIP
C005800,10568.75,VIP
C005399,14043.75,VIP
C004970,13883.5,VIP
C006634,11863.5,VIP
C005483,14587.75,VIP
C001144,11964.0,VIP
C007320,12606.0,VIP
C004748,12697.0,VIP
C004256,9913.5,Regular
C004111,11405.75,VIP
C002571,12022.25,VIP
C002901,11270.25,VIP
C000744,10429.75,VIP
C004675,10377.5,VIP
C001630,9764.25,Regular
C003759,12225.5,VIP
C007182,11869.0,VIP
C006834,11919.25,VIP
C007787,11819.25,VIP
C008118,10914.75,VIP
C007581,11119.5,VIP
C000693,11588.0,VIP
C000867,12156.5,VIP
C004091,11902.0,VIP
C007402,11928.75,VIP
C001045,10586.25,VIP
C004836,11103.0,VIP
C004599,14706.75,VIP
C002777,14209.5,VIP
C009177,12781.5,VIP
C005725,10603.0,VIP
C009163,11570.25,VIP
C002763,11846.75,VIP
C001678,13095.75,VIP
C001600,8679.75,Regular
C001076,12016.25,VIP
C007603,12005.5,VIP
C000232,10698.25,VIP
C000989,14929.25,VIP
C005361,11244.75,VIP
C004223,13848.5,VIP
C009058,10728.5,VIP
C005429,10323.75,VIP
C008619,14243.5,VIP
C005037,9542.25,Regular
C009143,11951.0,VIP
C006305,10357.0,VIP
C000553,10220.75,VIP
C005833,12708.75,VIP
C000548,13511.25,VIP
C008905,13846.5,VIP
C008327,13402.0,VIP
C002071,9743.25,Regular
C000951,11390.5,VIP
C004856,11242.5,VIP
C004738,12360.25,VIP
C006269,12527.25,VIP
C002021,10668.75,VIP
C004745,13650.0,VIP
C004109,10056.5,VIP
C008213,13422.0,VIP
C008193,11716.0,VIP
C001393,11165.0,VIP
C002396,9764.75,Regular
C003812,9328.75,Regular
C003037,11105.75,VIP
C002262,11802.25,VIP
C001734,9179.25,Regular
C006050,12499.25,VIP
C001065,11600.75,VIP
C008449,13078.25,VIP
C004606,13697.75,VIP
C000338,12257.75,VIP
C002913,11852.5,VIP
C003220,13316.5,VIP
C005010,10357.75,VIP
C001718,10862.75,VIP
C003965,9640.25,Regular
C004321,12481.0,VIP
C007918,14617.0,VIP
C001903,12890.25,VIP
C002626,12333.5,VIP
C008886,10783.25,VIP
C004417,10316.5,VIP
C003775,13761.0,VIP
C001984,11427.25,VIP
C000104,11991.25,VIP
C004488,11904.75,VIP
C009003,14237.75,VIP
C001817,10785.25,VIP
C006298,8528.25,Regular
C008237,10680.5,VIP
C008902,14022.75,VIP
C000229,12663.75,VIP
C000556,12358.5,VIP
C005748,10075.5,VIP
C003545,10909.5,VIP
C005803,8844.5,Regular
C002458,13758.75,VIP
C004353,11460.5,VIP
C007254,11816.5,VIP
C008221,10405.25,VIP
C000125,12434.0,VIP
C001035,11697.25,VIP
C008798,15567.5,VIP
C004379,13680.25,VIP
C000130,12477.5,VIP
C001336,13494.0,VIP
C004872,9888.0,Regular
C002927,10407.5,VIP
C003868,11737.5,VIP
C006163,12266.75,VIP
C007338,11576.25,VIP
C005597,10708.75,VIP
C000935,12819.5,VIP
C005820,11285.25,VIP
C003782,9820.75,Regular
C002835,13404.75,VIP
C003806,10885.0,VIP
C006435,13806.25,VIP
C003097,11854.75,VIP
C008844,11523.0,VIP
C005829,11426.5,VIP
C007483,10738.25,VIP
C008018,11779.25,VIP
C002638,13696.0,VIP
C005653,11486.5,VIP
C004588,10404.25,VIP
C001584,12791.5,VIP
C000469,13892.0,VIP
C003819,9163.0,Regular
C000574,10174.75,VIP
C000142,10826.5,VIP
C002299,10248.25,VIP
C008491,12578.75,VIP
C000475,12439.0,VIP
C007281,11031.75,VIP
C008568,8781.0,Regular
C005486,11807.5,VIP
C004443,12501.5,VIP
C006059,14173.75,VIP
C000246,13127.5,VIP
C005246,13613.75,VIP
C000796,11735.5,VIP
C003698,10995.5,VIP
C001166,11403.0,VIP
C004185,13095.5,VIP
C003716,10919.75,VIP
C005175,10960.75,VIP
C002674,9715.75,Regular
C004510,12748.5,VIP
C004670,12929.5,VIP
C003393,9496.5,Regular
C000784,11772.25,VIP
C002783,11335.25,VIP
C005462,11349.25,VIP
C002103,10157.0,VIP
C003326,10178.75,VIP
C003425,9877.25,Regular
C007491,11423.0,VIP
C000948,12445.0,VIP
C005641,9461.75,Regular
C006576,10729.25,VIP
C004249,12430.5,VIP
C003855,11234.75,VIP
C004235,11111.0,VIP
C009128,11964.25,VIP
C001969,11460.25,VIP
C006648,12138.0,VIP
C005026,10844.25,VIP
C003962,14481.75,VIP
C008749,10937.25,VIP
C006845,11099.75,VIP
C003353,13272.25,VIP
C000157,9657.5,Regular
C006426,10325.0,VIP
C001260,9700.25,Regular
C003756,10494.0,VIP
C007553,16288.75,VIP
C007812,13342.0,VIP
C000251,9654.0,Regular
C000970,13256.25,VIP
C002521,9877.25,Regular
C003647,11349.25,VIP
C001071,12477.0,VIP
C007565,14989.25,VIP
C000285,11791.0,VIP
C006347,9326.25,Regular
C005048,11509.5,VIP
C008915,10393.75,VIP
C007703,11385.5,VIP
C006688,12947.0,VIP
C006031,9691.5,Regular
C002754,12097.0,VIP
C009099,10282.25,VIP
C003660,11706.0,VIP
C007307,11044.0,VIP
C001605,12047.0,VIP
C001949,8607.5,Regular
C006730,12112.75,VIP
C001804,9950.25,Regular
C005408,10592.5,VIP
C007715,9555.0,Regular
C004730,10212.75,VIP
C006544,9915.0,Regular
C003602,10375.5,VIP
C000932,10183.0,VIP
C009117,10992.25,VIP
C004742,11555.25,VIP
C004311,9882.25,Regular
C005152,11813.5,VIP
C002871,10661.5,VIP
C002767,10340.0,VIP
C005416,8717.75,Regular
C008953,12127.75,VIP
C008263,13891.25,VIP
C006231,11010.0,VIP
C006524,13044.0,VIP
C002941,12410.5,VIP
C008188,11314.75,VIP
C006796,11474.75,VIP
C004979,14972.5,VIP
C002583,13273.25,VIP
C007754,12050.25,VIP
C008273,10163.25,VIP
C001398,12332.5,VIP
C005059,7351.25,Regular
C001737,10377.0,VIP
C000857,10264.0,VIP
C007064,11785.0,VIP
C005777,11779.5,VIP
C006814,12638.75,VIP
C000162,10501.75,VIP
C004225,12352.25,VIP
C003076,12769.0,VIP
C002977,11119.5,VIP
C004895,12128.25,VIP
C009002,11990.25,VIP
C004290,10265.25,VIP
C002169,10605.25,VIP
C002093,10494.75,VIP
C008421,10319.0,VIP
C005080,11284.75,VIP
C006593,12307.75,VIP
C005848,11344.75,VIP
C003535,9502.25,Regular
C000408,10391.75,VIP
C000048,12313.0,VIP
C000202,10094.25,VIP
C005261,10838.75,VIP
C004398,12171.25,VIP
C000806,12123.0,VIP
C004219,9769.0,Regular
C002416,13874.25,VIP
C004755,11356.75,VIP
C002644,10329.0,VIP
C001554,12105.5,VIP
C000118,11029.25,VIP
C003286,10541.5,VIP
C003525,11537.75,VIP
C006323,10369.75,VIP
C000419,10467.25,VIP
C007020,11294.0,VIP
C000517,9630.5,Regular
C004261,11483.75,VIP
C005346,12226.75,VIP
C008093,11872.25,VIP
C002893,13694.5,VIP
C002145,12815.75,VIP
C002117,10536.25,VIP
C002998,12310.75,VIP
C008186,12068.5,VIP
C008515,11512.25,VIP
C008083,13971.5,VIP
C001416,12294.75,VIP
